501279322	51007902	929890176	
430058642	334003348	206248205	
671173946	37578156	265477521	
795562829	277467030	713665971	
105336663	750623967	263355275	
268914153	736576886	994375272	
155265919	926797667	917351620	
678523934	272860145	298574983	
824593406	912097705	270132887	
676244841	531962429	629792683	
822152257	147580357	945327198	
642295002	6151366	964818791	
941329438	671494937	20870225	
619425470	949577572	789158257	
135701115	420197173	522827895	
639338658	137303243	442059971	
957137065	826730359	992360182	
149615209	608270019	429157646	
864669453	172392819	873863280	
227992590	194402418	890321854	
333484738	270415082	4981552	
156290211	435256026	891865728	
285811058	629111514	860421448	
230550948	586426784	286192807	
488589746	674738904	630275082	
860130957	268434564	452895821	
709493100	334320856	781508787	
506596691	916693114	337488247	
572160099	938945051	704498353	
728504815	220748224	601247926	
160909210	145579869	23520952	
149937713	132120985	648352043	
786562005	387820389	656451476	
481103539	409952541	926053528	
672028415	406762066	879001261	
355445794	393041879	694642567	
280302847	37761725	548387292	
238909448	394370138	253162092	
167837012	154213060	455512007	
777977137	74497955	407501010	
985281217	310179493	562793766	
68778504	199637459	294880473	
461257790	942244684	100862512	
389282762	213665604	51615773	
59126824	911035220	339663053	
15507213	414856537	5798239	
800476507	259959093	959595467	
181480084	18427273	288352627	
346500834	75978204	859318187	
94850709	948541963	880391845	
750716776	247658531	881473074	
449139585	529284731	928200180	
249720860	710928321	488719336	
826053078	878668306	919130627	
341570249	896923751	590043051	
87020737	267782485	188502391	
517463231	63310336	156775708	
690885419	586302616	965790933	
844138766	690669389	457911059	
233652323	176390960	244304809	
811260588	477618296	996655754	
576244563	385302814	678804680	
898005947	742009592	59772660	
570834956	437372997	879635665	
97083318	588077908	355394530	
929012767	427993405	439460070	
991327230	730359538	322820265	
97633333	98003648	673005977	
849496213	481267657	517339738	
791039561	931541292	101807228	
362010885	958201343	901351257	
561213033	936559013	271486574	
298092725	32032922	126119914	
862393937	885171803	361454438	
551024777	771194865	545317272	
515018946	889607304	490364551	
74148303	940907134	395665540	
590698235	506259331	645471239	
522268491	718999857	715777767	
349387260	863069064	167628479	
353881691	709316029	6151412	
479959463	723852221	340940198	
939066138	69380087	942729854	
847303082	480520888	233505797	
455587918	167343857	552117462	
180521361	334323301	742396899	
49696040	638385856	998397387	
799670571	386929226	185620652	
624189771	668234221	212012437	
400596646	616841908	209056757	
291460242	135807449	484536530	
512108672	281874588	38251800	
188750182	200213027	564446950	
604224607	632116538	740790969	
754239649	779342488	484219979	
702561421	562241731	341141803	
574885809	648875920	343491866	
153799634	266806194	86119759	
697334753	921405301	407367738	
688691733	265181267	572854154	
136673442	246331992	470733683	
731611821	260728115	800103102	
882796797	420290424	997943958	
828106601	64093269	677597410	
400126064	576203156	547239224	
431648895	979452300	205480475	
963334143	218857207	633784031	
848862841	287225458	58410299	
568392038	407344068	566929791	
444539357	556008260	299757950	
54751214	593275829	303273169	
369907155	353670202	409180077	
277229790	291198106	32394898	
44464888	616097384	645279518	
128319150	81883558	826934364	
40148371	364876124	888449414	
506620883	96132528	798598107	
856462198	752933827	103608195	
98302233	868555103	460233578	
91939520	37973033	219222402	
40777589	739632332	903505818	
565062278	554978539	22531114	
64632622	478022990	227715746	
33990809	744595765	310140134	
802253307	77612949	119517017	
113231515	291334496	724251236	
850518977	350976640	673341965	
307456964	177283047	938339631	
4677618	442823403	168136470	
449760053	182547342	706888528	
520011304	736202503	226788504	
357032416	35587082	322442926	
232572264	400687755	86757918	
27665400	249468703	892818316	
58922469	611079978	519077648	
365268379	704571201	179312355	
934253490	584438099	153837566	
518904920	688362095	707077141	
81381634	117638835	893813193	
999980110	896361977	993404820	
192783200	41264163	566458675	
771002814	185336226	801621219	
365629828	132937198	852494515	
471944446	719405727	419023204	
590578479	893721789	443035474	
4967921	179467580	878472255	
708971568	120801685	497892534	
594658859	175326130	191013929	
182283675	493860598	570980128	
317777819	763726199	484213909	
565269294	483727058	465861078	
837051599	479367197	328353254	
511011808	496277072	156401716	
824346753	918498614	464732660	
472180636	738988986	221877662	
368132109	142551276	977173962	
397483752	781612967	356068222	
551840417	72674684	898124443	
821091188	630991589	228052307	
89730572	114091887	325984905	
787815975	26945191	997106133	
111338033	2236279	358297745	
336213218	723277822	467628417	
685113037	449636522	606353304	
916564576	842853680	816503420	
480453321	294896150	328831293	
328190918	925226773	662157344	
460933023	800146230	896339390	
826726895	893523854	731933496	
32715799	949193217	96439454	
209167498	89552097	240736704	
418309850	864364385	142549338	
242314261	184187952	711380240	
627002397	211426290	123448805	
349783780	568324257	630163710	
998693234	816150433	220301552	
999059629	773306530	211839903	
244522802	804029346	752764593	
396658619	611065356	591376452	
398559851	659910663	423881279	
481549553	543860735	953728353	
224210215	977984448	266711302	
482422449	382975304	145600546	
430955165	398494270	630473106	
146551961	193608404	164133032	
990994713	570200065	96504208	
26299018	77004465	412081807	
9009527	417879369	600951197	
645494619	846425396	180484645	
127205345	260196884	61818087	
14394388	712814169	596519042	
675349817	444131631	473101143	
867214238	840140096	80984647	
685846430	482511592	183058814	
536024773	962409947	535621609	
83714251	332012615	803200403	
6990882	292639598	386304175	
298163755	216481762	306968959	
143348012	142533797	421051082	
655779943	787028011	604682563	
762860302	771878651	635272617	
595427047	158487356	999736105	
815627864	419873908	743641837	
515627338	315137056	732795603	
927361126	594483231	489287743	
471038784	589258022	156271860	
686181537	274969879	439445768	
329416486	945322560	171713715	
229026490	735842045	802361500	
582355003	226467854	560983373	
128662245	628601300	742900183	
757651792	791806843	213243693	
643896096	675515845	707856796	
351298737	147956650	142214377	
995261172	717458456	982289566	
622313967	974049959	50521602	
496880881	439977126	331096125	
566025020	819021903	246669695	
725570567	593387684	258569122	
898518946	946745125	73528370	
660052038	402578567	783519812	
266779256	138395092	863219950	
763771387	919775180	924193179	
480616791	734779892	498465754	
691997980	500796732	818845827	
854364320	211791062	645831022	
101468624	771802845	284841722	
285016481	13493636	610764760	
831449386	947247120	339803691	
233715250	615513447	769543300	
159785834	305190974	961210864	
956888586	644570140	875533562	
858652993	140886896	134876232	
850209207	835727782	343382938	
238969598	837812630	110104940	
327972203	292239590	364419288	
300955514	2897497	509512302	
806050525	541165759	671041441	
340824304	492845619	995107729	
184930694	148367218	122766400	
827353094	24778082	913690339	
446299663	134774611	169345124	
22538323	836417056	835063088	
812202341	133208985	537606349	
280667631	399451921	533455086	
30699633	481204994	648673888	
312226847	860915168	237017226	
452949465	49089233	950845944	
160259669	72217649	395011722	
900011820	739478731	71451091	
700086713	839456358	12763450	
505276837	636138819	612248109	
338989526	71951705	755098684	
897790438	219501176	709270524	
354707602	387085128	602168027	
240404742	509575050	310306193	
515647938	306329113	855324038	
875067264	953967037	442128838	
305094463	557712566	227911095	
338879024	485413413	893468792	
314453819	746884840	165157442	
578787472	217261572	904916421	
627049345	499019142	924806378	
238356542	650502391	498498201	
37023644	354915627	883026974	
170987962	537422878	519372267	
20542105	514627179	39710614	
487492157	296847268	632065160	
761570592	219709049	556178077	
890937877	501483394	615926388	
652571822	427590155	629128097	
899854024	920071950	487103674	
645534203	713206717	354226147	
599705064	570375372	933803986	
873276538	115172671	104204816	
474275569	589588808	472130623	
852797219	185061156	23948721	
46652412	225582524	899206594	
266597604	361214151	633074907	
361671022	996754091	444527111	
548307960	286683280	870906997	
727013711	383718351	804533168	
448906562	5344370	487148266	
172863295	84662692	512226493	
386358338	421543215	980196191	
524510829	870522921	428240563	
915487124	995382093	740146041	
498112946	612976076	189158094	
158148491	956099773	180656056	
183054665	179688318	143284028	
322088274	700197977	449074361	
191224855	944475071	881940015	
44287502	880734077	847835288	
615947506	296215856	18197213	
919371245	420349488	948587705	
550534453	303513616	823197706	
719092487	408701093	42049427	
910388413	145007665	275599201	
633678519	874565904	344309723	
88497705	948406291	861864622	
891685471	198624828	866482559	
233034181	780531607	353172594	
471925773	638592614	648189292	
975101679	576810197	108214495	
186009364	383212042	268673459	
289225648	469622502	708321631	
360194997	136554149	399172172	
190377379	485925794	312000671	
187440945	196460058	271171717	
461352323	194607626	314724447	
152227419	577296827	981989818	
182148348	761059036	769875801	
756550241	850181988	274595313	
53375717	672378230	720821606	
942408977	574615563	471265074	
108241313	849682131	492493482	
485825452	105252288	144563058	
777540826	312092489	188709440	
387136292	187870129	118543676	
317040660	756915163	485395913	
412105688	335252090	748390152	
614809620	475006211	525019399	
467011080	113904976	370572266	
620704011	550069336	913346555	
347014589	763525154	934745368	
127699764	526188041	550251403	
640521648	643540697	82959760	
741215983	605827306	257762994	
396567124	207375215	627017731	
87976826	194089287	273347268	
997175328	362426440	549911500	
7045305	449884516	412686344	
580052961	345343598	907491092	
842183993	96010324	319794216	
526312228	524522761	6505957	
242260318	733135208	781667730	
208185786	208419093	94459026	
830709924	314563398	405352950	
719223991	926584004	740350924	
839735405	302167595	24763474	
31940795	837323054	385184297	
698150452	482736039	199050031	
252013397	970466375	187799122	
807242943	680393631	357939758	
443619576	77120981	731083478	
266888442	808159254	683287061	
364465625	338403614	76640819	
847223456	176113612	381686853	
939796649	643145925	887752323	
465419098	932547107	918447933	
113528006	860065645	866158918	
727865138	20288436	930043514	
607460639	831819389	686410089	
189853455	692875667	742513024	
845777019	660505321	767133019	
240463869	911103084	590636968	
577948642	546364415	541411566	
835049256	456897937	543245170	
829381930	78795643	658056993	
951932038	377478068	428687166	
913610105	577475496	393419335	
249634826	646401483	271289615	
21101777	993612371	372234633	
873212601	334807474	480175318	
585315689	362768731	570468375	
35736974	35441202	105463114	
184912810	124879570	101749866	
919262028	983663595	160757402	
291999202	577322440	361594186	
635947715	766149488	39116376	
872084545	222317478	732677183	
181683912	852744977	933055386	
103591360	576070684	355398062	
455896771	214183096	164495251	
366125912	540626641	551380715	
481497072	428438123	763978056	
518392060	864946428	626147191	
407150257	320197120	889052635	
52321059	533691522	512136023	
991833603	24834967	338580564	
242423272	728625526	678844619	
336836155	447028409	144991075	
459829911	801554874	296178487	
359593564	628257070	990511555	
210362022	506110178	588116674	
13116982	973866958	76172383	
220964355	159005913	273390930	
117309666	741287257	911839786	
508464107	378543143	337476616	
847550289	10727887	756688418	
378212102	145725347	397003536	
794268647	243097958	530821598	
745473033	449993207	10016719	
432343517	477208771	99353304	
134005339	91042055	430777813	
529044901	411399082	68876059	
568261052	414877855	826647592	
605223352	791921688	900031588	
634857549	638066664	84122660	
988064305	901982255	825584912	
529552822	689085894	853945424	
847678731	233997872	79783882	
188412639	915222104	931651415	
964125723	647755333	661198782	
226659753	344652545	203470916	
263050095	382432805	962022460	
373957480	22473565	23964255	
73222380	536101571	288755139	
507006695	460772342	241022349	
952507375	994514832	171834523	
987303589	250959753	311381054	
405121516	543951799	37096224	
218707486	856089210	924892510	
713220226	381090480	467205503	
317231462	399993861	257416250	
843662742	311298859	484005800	
833309115	581180427	687344658	
378330818	656209665	391357908	
770949777	596975594	410129535	
961798760	25984431	124893545	
382405795	115484202	754740498	
209428853	68125063	180973635	
319627166	546652741	666413213	
508379054	542427230	780530323	
687912885	621557659	172758181	
170842094	552652408	862214478	
256641236	379975021	847067699	
983793181	317454529	712865200	
35501135	826241857	867211837	
545552758	225335806	66081000	
344061732	779801484	751725664	
293267996	332685545	872796978	
674958079	383917884	755274856	
831108819	498624727	497604173	
774106530	769231421	95359547	
149024356	642736283	295922504	
727070798	314896035	5496883	
647099825	250342124	413986582	
217996144	348155782	529387164	
31765976	858672933	157067461	
255972723	477614075	785670980	
560767469	688253739	691073029	
243386140	656394065	447761164	
67548191	340592526	693209811	
613085499	626957794	516363239	
97574208	40355917	757275056	
579285957	349334035	47284781	
384940089	407868270	591889182	
150343374	388595977	172371725	
132919586	722873286	351735058	
119847600	113387550	883936416	
478596220	975105775	786298241	
22441765	189463306	204628965	
269723999	788695233	392865733	
968244402	943783547	716779868	
576568189	314967353	601617547	
132351955	723569379	897511205	
83913641	20703217	984945040	
10524971	92260894	617067830	
629111120	79113621	985500640	
174800994	162240464	517315854	
66239563	770163029	507469732	
498128330	313845280	212690217	
744653754	335370369	879911941	
514306707	99278208	770674651	
468611627	576033414	132596238	
426773807	585238562	116555522	
438164876	381657167	794784525	
740706164	977885840	470839600	
555806215	692541477	788061438	
677284933	12630493	789403809	
694661747	239233096	701536623	
677377834	155355928	416445979	
325931220	672102320	806706275	
781330608	972445825	580240178	
720364693	677016938	301211143	
124780914	892961099	349070630	
154670710	791990557	276450679	
403233465	981688575	532259126	
45216433	991482826	792248348	
350401166	841605739	429881792	
243211369	461531147	881705333	
352547695	176774116	272482240	
293911963	148702677	660063811	
346704925	194098319	197792041	
385687228	658800278	891113344	
984516400	676335648	525025930	
222903646	104152498	455631607	
375192289	718185865	267874349	
415699182	600731690	796547281	
671247921	99933285	793441590	
924765903	798682068	855480041	
253583515	540588915	275592802	
31206452	511357365	988502928	
705834242	52578639	480200681	
58558120	601130438	894859588	
137224964	547471284	576461110	
59094232	101408277	6878465	
87304855	436975931	45353523	
298501991	946464345	645116648	
240698629	377032321	283848932	
817964034	808796056	358163299	
196293480	970546595	66241823	
170626652	244476627	822110500	
103305698	870820842	106698968	
621981308	9555991	884172097	
248346480	634748397	589470615	
585038517	32086252	478929760	
278409417	303810546	118067509	
571586878	944912555	325133148	
94498365	708998754	539641227	
117801	943198502	838172880	
38479432	929864752	569645013	
753947008	938370271	703253314	
552101374	593647038	312136278	
982433376	541152724	865028384	
943826310	749977478	997391605	
696603942	427008624	220457998	
501430105	764895269	214240444	
580596756	439128397	208769524	
967084080	337555755	697250673	
513289057	728988509	256849762	
524780411	797950080	655556141	
932704631	544409640	879420451	
291603533	616193144	378363053	
933190805	562181859	591643348	
357654178	332108276	96405986	
441223565	953059973	90873452	
87821386	515815469	846641793	
93857889	836674493	847491644	
485755246	168348233	863131912	
282248501	735054163	933818514	
626905341	884530344	837597464	
884912952	459304789	799553392	
465636707	844179900	486334950	
559581624	834806185	344777182	
124557983	517331624	929122778	
955154322	199847122	591691584	
791612770	718235624	147418313	
162377834	793411464	181905602	
38092436	907361762	130786623	
849502894	682601400	642433690	
392720015	594127853	658763832	
444252061	752104360	399565991	
820833186	41810369	566473484	
711613253	714907324	284140404	
606882586	979942808	916629635	
831356407	241974391	109442306	
788887194	46253195	848337534	
618496749	928157187	286451080	
791136920	617255525	395921085	
668437215	747430064	44206633	
608527985	575918373	679058128	
743704148	720390940	406901267	
639605810	809034430	839271497	
829057214	366631377	267294628	
344803097	678144640	508074946	
325972358	950217663	247913878	
763238249	454653508	906131813	
489320518	291406288	817971252	
225146261	815999202	381222823	
391232873	177168933	676930963	
278703485	402289438	872256973	
142900488	510582393	277545109	
863500844	189332787	836804480	
511986856	801718498	613663052	
544083715	248351221	293528203	
229518826	685616462	782508144	
885420843	637198413	722265851	
816936055	470041360	144916251	
913838780	67239796	267222770	
210819442	13826987	202160150	
340980801	394571065	64558858	
758129205	809018443	848992704	
70516998	407740821	418428422	
550921475	160634726	175641049	
821186327	670238123	558603577	
727100114	979573370	751091241	
464699680	303063934	11850321	
412362653	76712846	881757002	
868012785	470089218	802847453	
430781390	942755049	663881441	
598982889	921435999	593089280	
864099217	496274644	313343955	
616080136	149964937	401055516	
549716043	842431560	564691840	
763823477	945940695	250893996	
50447711	739424693	718409892	
322152982	819685690	649655542	
880280644	744053676	798599754	
862936444	232524429	730454146	
674723329	249484136	32176922	
527694949	709092204	458744050	
323198034	552240873	21055446	
272582476	507344332	634139591	
77074610	512391918	618745121	
665998221	834061775	603420881	
952691981	779398809	796009198	
152133246	91838921	400762425	
451234098	110370053	725032969	
4157113	898674457	754223231	
702226499	850869292	276979141	
829210907	557995392	623869605	
514789854	509020220	507564855	
372718067	443372715	319550351	
399068492	903700793	6499611	
500407697	722040481	223193306	
379419324	194449461	824448592	
793668526	276955424	171256546	
329908985	759754056	955154332	
687176424	929827027	362909772	
620905847	593854636	206850939	
709432484	538582096	280618600	
991055223	580876432	537027979	
439476846	696490276	861892966	
525305897	676176356	251753361	
374444908	348244893	264285557	
110631703	2478392	883364220	
413818246	727923862	290842789	
428647656	790439213	697995908	
292388124	506839842	827237252	
448390412	817786209	314173015	
989851523	280361480	856564898	
333662567	501923845	805267731	
513535931	876998125	590671612	
575509207	845749074	397075637	
614247529	222203121	970301337	
834088273	356366630	78363655	
297278878	199107973	853539742	
722665463	230688750	325628674	
237332133	587144048	559232419	
547967498	317335582	796300389	
96211704	79400341	275377039	
657910646	5148685	193336652	
964340629	354116517	729440068	
307978942	472951972	959886691	
172817293	537525295	915197973	
936831271	315284271	399703679	
503145866	945479922	468112768	
275688188	368351319	972337991	
829641151	42088350	901368822	
609220937	274185001	501487622	
126523926	840256067	42851813	
720926751	344008094	662709693	
644626924	74106305	969585966	
602508907	673445182	908099215	
28109924	153338594	926178654	
968338382	750181588	420529901	
131390910	965969097	679355574	
366375163	545146423	803644835	
805851414	56238989	24358916	
578252786	645311397	934331648	
505359203	10676767	34861741	
671464596	590592582	407259203	
452754765	57431588	699989642	
898316031	620516910	496423748	
304936278	88172609	400915808	
206995125	53663531	31753009	
677386847	642137507	208693405	
113540206	663082239	477376094	
472256372	232816081	217886348	
65930049	651237071	907400728	
122879932	374071325	474377171	
685271620	782302880	881086256	
590628561	409995199	672234374	
5674980	522732938	645534157	
837413045	734721237	59689657	
495464559	595991893	103884150	
623014747	880318368	554217290	
446115411	92588768	525189237	
798986894	680021228	144360533	
517429642	754272901	730298795	
496531127	252435839	65459364	
760771348	47469647	688014018	
274768385	259058585	236588523	
68893593	745800568	491898676	
794934407	301915850	153175955	
777907780	891290771	341403369	
641942382	260877336	562429317	
1086096	852329403	308040006	
895164289	459375398	250069876	
394471485	142698133	233362189	
500077651	76425782	976591421	
611439848	726687816	807240738	
210403257	230272926	951978368	
959372107	584001194	372621127	
302469112	777727252	481585963	
416375539	435131691	689491492	
791647138	262496725	455961522	
937399035	39627235	860578056	
943231157	409392182	512576311	
593284077	588231323	547246443	
788072271	751386139	708761763	
168052737	355328225	367560129	
685311594	4745238	475793857	
581093508	793019740	337996717	
682477291	618030607	458023439	
36004170	329986037	342598248	
623595608	524200521	393458779	
716240273	459554559	262656334	
930809689	887591187	659450630	
482638690	293613519	305889869	
610896789	562193257	717209358	
384020049	479998105	898495796	
40301296	378206692	794433266	
496897673	169646330	729854708	
